month,hour,is_weekend,temp_dry,humidity,wind_speed,cloud_cover,pressure,is_raining,season,kWh
8,3,0,27.84,96.09,4.69,34.28,1005.41,0,rainy,0.7713
8,4,0,28.46,94.02,4.82,61.06,1006.78,0,rainy,0.7858
8,5,0,29.19,91.61,4.27,17.53,1006.14,0,rainy,0.8232
8,6,0,29.96,89.02,4.87,41.27,1011.55,0,rainy,0.3798
8,7,0,30.74,86.43,5.84,90.26,1011.1,1,rainy,0.2928
8,8,0,31.46,84.02,5.49,90.51,1014.64,1,rainy,0.2839
8,9,0,32.08,81.95,6.06,67.03,1012.08,1,rainy,0.2587
8,10,0,32.56,95.36,1.54,66.34,1014.12,1,rainy,0.2341
8,11,0,32.86,94.36,6.0,76.54,1013.71,1,rainy,0.2268
8,12,0,32.96,94.02,3.47,87.46,1014.81,1,rainy,0.3955
8,13,0,32.86,94.36,6.13,87.93,1009.61,1,rainy,0.419
8,14,0,32.56,95.36,3.33,42.29,1010.97,0,rainy,0.3644
8,15,0,32.08,96.95,4.12,77.6,1012.74,1,rainy,0.2962
8,16,0,31.46,99.02,2.76,66.5,1007.15,1,rainy,0.2734
8,17,0,30.74,100.0,4.5,34.97,1014.84,0,rainy,0.7038
8,18,0,29.96,100.0,2.79,61.83,1014.35,0,rainy,0.6748
8,19,0,29.19,91.61,2.1,25.55,1013.94,0,rainy,0.6402
8,20,0,28.46,94.02,3.61,83.66,1008.87,1,rainy,0.6028
8,21,0,27.84,96.09,2.09,34.5,1006.03,0,rainy,0.8357
8,22,0,27.36,97.68,3.47,28.11,1008.19,0,rainy,0.7927
8,23,0,27.06,98.68,0.61,40.46,1010.41,0,rainy,0.7483
8,0,0,26.31,95.33,3.46,18.37,1012.66,0,rainy,0.7433
8,1,0,26.42,94.99,1.59,26.62,1013.7,0,rainy,0.7316
8,2,0,26.72,93.99,0.51,47.52,1008.53,0,rainy,0.7941
8,3,0,27.19,92.4,1.6,29.92,1013.15,0,rainy,0.7742
8,4,0,27.81,90.33,2.69,16.38,1011.34,0,rainy,0.7766
8,5,0,28.54,87.92,3.84,44.65,1007.35,0,rainy,0.7811
8,6,0,29.31,85.33,3.06,27.6,1014.83,0,rainy,0.4057
8,7,0,30.09,82.74,1.85,15.38,1005.58,0,rainy,0.4124
8,8,0,30.81,80.33,4.92,32.29,1006.05,0,rainy,0.4104
8,9,0,31.44,78.26,1.39,52.76,1006.3,0,rainy,0.3176
8,10,0,31.91,76.67,3.97,30.22,1006.07,0,rainy,0.3246
8,11,0,32.21,75.67,3.43,53.19,1006.44,0,rainy,0.335
8,12,0,32.31,75.33,1.09,45.7,1009.01,0,rainy,0.5802
8,13,0,32.21,75.67,0.65,17.14,1012.98,0,rainy,0.584
8,14,0,31.91,76.67,0.87,53.56,1006.27,0,rainy,0.3818
8,15,0,31.44,78.26,1.64,69.77,1009.88,0,rainy,0.3774
8,16,0,30.81,80.33,3.3,24.19,1006.15,0,rainy,0.3602
8,17,0,30.09,82.74,4.46,47.06,1012.4,0,rainy,0.6913
8,18,0,29.31,85.33,4.93,37.7,1009.56,0,rainy,0.633
8,19,0,28.54,87.92,2.77,28.55,1010.59,0,rainy,0.6039
8,20,0,27.81,90.33,3.01,24.41,1012.56,0,rainy,0.8069
8,21,0,27.19,92.4,4.19,26.09,1012.25,0,rainy,0.7701
8,22,0,26.72,93.99,1.27,62.27,1005.74,0,rainy,0.7914
8,23,0,26.42,94.99,4.81,31.43,1005.38,0,rainy,0.7288
8,0,0,25.67,83.37,3.23,68.49,1012.21,0,rainy,0.7072
8,1,0,25.77,83.03,2.25,63.15,1011.79,0,rainy,0.6915
8,2,0,26.07,82.03,3.63,70.37,1008.04,1,rainy,0.5393
8,3,0,26.55,80.44,3.09,39.47,1007.87,0,rainy,0.7183
8,4,0,27.17,78.37,2.01,40.14,1013.27,0,rainy,0.7397
8,5,0,27.89,75.96,2.92,65.22,1007.15,0,rainy,0.8083
8,6,0,28.67,73.37,0.72,21.37,1008.27,0,rainy,0.3857
8,7,0,29.44,70.78,0.92,67.11,1005.61,0,rainy,0.3949
8,8,0,30.17,68.37,2.76,67.97,1005.52,0,rainy,0.3884
8,9,0,30.79,66.3,7.33,61.74,1010.16,1,rainy,0.2165
8,10,0,31.27,79.71,0.74,14.03,1010.86,0,rainy,0.3167
8,11,0,31.57,78.71,0.84,58.66,1007.02,0,rainy,0.3388
8,12,0,31.67,78.37,1.81,36.61,1009.19,0,rainy,0.5506
8,13,0,31.57,78.71,4.76,71.19,1011.98,1,rainy,0.3962
8,14,0,31.27,79.71,4.08,66.5,1010.57,0,rainy,0.3627
8,15,0,30.79,81.3,4.82,60.28,1011.05,0,rainy,0.3319
8,16,0,30.17,83.37,0.82,11.06,1006.56,0,rainy,0.3497
8,17,0,29.44,85.78,4.75,85.49,1010.96,1,rainy,0.4648
8,18,0,28.67,88.37,4.79,26.66,1005.86,0,rainy,0.612
8,19,0,27.89,75.96,0.82,16.53,1009.3,0,rainy,0.603
8,20,0,27.17,78.37,3.03,26.16,1007.79,0,rainy,0.814
8,21,0,26.55,80.44,1.57,40.96,1006.93,0,rainy,0.7713
8,22,0,26.07,82.03,4.14,22.16,1008.69,0,rainy,0.7843
8,23,0,25.77,83.03,3.68,68.57,1012.55,0,rainy,0.6782
8,0,1,28.13,94.93,3.29,39.17,1010.37,0,rainy,0.8056
8,1,1,28.23,94.58,1.44,31.34,1009.56,0,rainy,0.793
8,2,1,28.53,93.59,2.74,22.49,1014.04,0,rainy,0.8205
8,3,1,29.01,92.0,4.55,19.97,1011.02,0,rainy,0.8231
8,4,1,29.63,89.93,3.35,11.91,1014.51,0,rainy,0.8404
8,5,1,30.35,87.51,0.54,64.93,1011.31,0,rainy,0.8467
8,6,1,31.13,84.93,2.06,38.49,1011.28,0,rainy,0.3707
8,7,1,31.91,82.34,4.24,28.45,1014.35,0,rainy,0.432
8,8,1,32.63,79.93,2.85,62.42,1013.84,0,rainy,0.4388
8,9,1,33.25,77.85,0.94,27.01,1009.79,0,rainy,0.3541
8,10,1,33.73,76.27,3.02,66.78,1011.68,0,rainy,0.6446
8,11,1,34.03,75.27,4.45,31.65,1006.2,0,rainy,0.6376
8,12,1,34.13,74.93,3.2,47.02,1013.6,0,rainy,0.9136
8,13,1,34.03,75.27,4.77,60.64,1010.39,0,rainy,0.9187
8,14,1,33.73,76.27,3.76,65.8,1007.65,0,rainy,0.6937
8,15,1,33.25,77.85,3.56,34.85,1009.01,0,rainy,0.6888
8,16,1,32.63,79.93,3.74,16.85,1013.24,0,rainy,0.6452
8,17,1,31.91,82.34,0.61,67.4,1008.33,0,rainy,0.7147
8,18,1,31.13,84.93,0.72,25.61,1009.06,0,rainy,0.6972
8,19,1,30.35,87.51,4.14,69.38,1009.69,0,rainy,0.6649
8,20,1,29.63,89.93,4.3,53.42,1009.65,0,rainy,0.8849
8,21,1,29.01,92.0,2.87,33.19,1011.76,0,rainy,0.8942
8,22,1,28.53,93.59,2.11,53.61,1010.71,0,rainy,0.8339
8,23,1,28.23,94.58,2.37,50.6,1005.24,0,rainy,0.7781
8,0,1,27.45,90.26,2.63,39.68,1010.8,0,rainy,0.7661
8,1,1,27.55,89.92,2.64,10.66,1008.36,0,rainy,0.7366
8,2,1,27.85,88.92,3.37,50.49,1008.81,0,rainy,0.7643
8,3,1,28.33,87.33,3.41,16.46,1012.56,0,rainy,0.7971
8,4,1,28.95,85.26,2.7,29.29,1014.46,0,rainy,0.8115
8,5,1,29.67,82.84,3.17,58.6,1014.75,0,rainy,0.8452
8,6,1,30.45,80.26,3.99,38.66,1012.68,0,rainy,0.4362
8,7,1,31.23,77.67,1.05,25.66,1009.25,0,rainy,0.4194
8,8,1,31.95,75.26,2.75,66.62,1011.35,0,rainy,0.4121
8,9,1,32.57,73.19,3.68,33.42,1014.72,0,rainy,0.3373
8,10,1,33.05,71.6,2.35,20.08,1005.95,0,rainy,0.6041
8,11,1,33.35,70.6,1.54,42.44,1007.28,0,rainy,0.5966
8,12,1,33.45,70.26,4.83,56.67,1008.24,0,rainy,0.8314
8,13,1,33.35,70.6,3.53,65.68,1013.03,0,rainy,0.8676
8,14,1,33.05,71.6,3.19,12.96,1010.28,0,rainy,0.6526
8,15,1,32.57,73.19,3.68,44.8,1005.33,0,rainy,0.6438
8,16,1,31.95,75.26,1.27,44.04,1006.4,0,rainy,0.6169
8,17,1,31.23,77.67,2.12,36.45,1011.48,0,rainy,0.7013
8,18,1,30.45,80.26,4.84,38.21,1008.52,0,rainy,0.6441
8,19,1,29.67,82.84,2.99,40.53,1008.29,0,rainy,0.6589
8,20,1,28.95,85.26,1.76,38.31,1005.06,0,rainy,0.876
8,21,1,28.33,87.33,1.76,56.26,1009.08,0,rainy,0.8201
8,22,1,27.85,88.92,1.57,12.24,1012.79,0,rainy,0.7968
8,23,1,27.55,89.92,4.18,25.45,1007.09,0,rainy,0.776
8,0,0,27.64,86.8,1.49,63.98,1012.41,0,rainy,0.7772
8,1,0,27.74,86.46,3.76,37.47,1013.2,0,rainy,0.7516
8,2,0,28.04,85.46,7.44,88.23,1010.76,1,rainy,0.5828
8,3,0,28.52,83.87,4.59,64.14,1005.7,1,rainy,0.5957
8,4,0,29.14,81.8,4.32,77.6,1010.65,1,rainy,0.6129
8,5,0,29.87,79.39,3.96,62.43,1005.42,1,rainy,0.6353
8,6,0,30.64,76.8,4.73,23.38,1009.86,0,rainy,0.4397
8,7,0,31.42,74.21,4.71,46.44,1009.22,0,rainy,0.4171
8,8,0,32.14,71.8,4.27,32.81,1007.59,0,rainy,0.4542
8,9,0,32.76,69.73,3.14,69.17,1011.79,1,rainy,0.2263
8,10,0,33.24,83.14,4.23,50.47,1010.44,0,rainy,0.3004
8,11,0,33.54,82.14,5.67,78.65,1008.85,1,rainy,0.269
8,12,0,33.64,81.8,3.81,54.31,1014.85,0,rainy,0.592
8,13,0,33.54,82.14,4.05,44.77,1009.14,0,rainy,0.5437
8,14,0,33.24,83.14,4.94,13.34,1013.0,0,rainy,0.4033
8,15,0,32.76,84.73,7.05,61.24,1008.96,1,rainy,0.3066
8,16,0,32.14,86.8,3.95,82.47,1011.52,1,rainy,0.3234
8,17,0,31.42,89.21,1.98,21.73,1009.37,0,rainy,0.6837
8,18,0,30.64,91.8,2.21,31.92,1011.53,0,rainy,0.6783
8,19,0,29.87,79.39,3.4,40.8,1005.58,0,rainy,0.6444
8,20,0,29.14,81.8,2.12,52.43,1007.2,0,rainy,0.8663
8,21,0,28.52,83.87,2.36,12.0,1013.17,0,rainy,0.8631
8,22,0,28.04,85.46,2.47,84.13,1009.17,1,rainy,0.6245
8,23,0,27.74,86.46,4.75,64.12,1013.95,0,rainy,0.7883
8,0,0,25.56,90.63,2.64,11.53,1009.42,0,rainy,0.6827
8,1,0,25.66,90.29,3.13,70.24,1010.99,1,rainy,0.5458
8,2,0,25.96,89.29,2.18,30.21,1008.71,0,rainy,0.7241
8,3,0,26.44,87.7,6.3,99.73,1011.82,1,rainy,0.5642
8,4,0,27.06,85.63,1.64,43.31,1005.35,0,rainy,0.759
8,5,0,27.78,83.22,2.4,20.7,1009.23,0,rainy,0.764
8,6,0,28.56,80.63,0.93,60.26,1010.63,0,rainy,0.3918
8,7,0,29.33,78.04,7.0,81.02,1008.19,1,rainy,0.3056
8,8,0,30.06,75.63,0.9,58.26,1013.59,0,rainy,0.3959
8,9,0,30.68,73.56,2.5,87.71,1014.35,1,rainy,0.2279
8,10,0,31.16,86.97,2.45,37.61,1011.93,0,rainy,0.2925
8,11,0,31.46,85.97,0.83,35.7,1010.29,0,rainy,0.3147
8,12,0,31.56,85.63,4.1,26.53,1011.7,0,rainy,0.5118
8,13,0,31.46,85.97,3.1,26.45,1008.09,0,rainy,0.5659
8,14,0,31.16,86.97,0.71,12.87,1013.11,0,rainy,0.328
8,15,0,30.68,88.56,1.41,52.11,1006.85,0,rainy,0.3437
8,16,0,30.06,90.63,2.26,45.38,1013.01,0,rainy,0.3186
8,17,0,29.33,93.04,7.02,75.87,1005.61,1,rainy,0.4777
8,18,0,28.56,95.63,1.85,95.73,1011.3,1,rainy,0.4691
8,19,0,27.78,83.22,5.08,64.07,1011.83,1,rainy,0.4179
8,20,0,27.06,85.63,2.75,48.22,1010.19,0,rainy,0.8225
8,21,0,26.44,87.7,1.2,45.22,1007.11,0,rainy,0.792
8,22,0,25.96,89.29,6.32,96.79,1010.53,1,rainy,0.5564
8,23,0,25.66,90.29,1.0,63.56,1012.97,0,rainy,0.6964
8,0,0,22.93,90.1,4.01,46.86,1005.74,0,rainy,0.5865
8,1,0,23.03,89.76,2.76,29.79,1007.83,0,rainy,0.5899
8,2,0,23.33,88.76,2.15,36.66,1012.35,0,rainy,0.6563
8,3,0,23.81,87.17,1.96,22.64,1005.21,0,rainy,0.6617
8,4,0,24.43,85.1,1.69,16.5,1005.65,0,rainy,0.6675
8,5,0,25.15,82.69,4.56,48.59,1006.14,0,rainy,0.6697
8,6,0,25.93,80.1,0.91,28.93,1009.07,0,rainy,0.336
8,7,0,26.71,77.51,2.9,53.37,1013.83,0,rainy,0.349
8,8,0,27.43,75.1,1.17,36.97,1013.38,0,rainy,0.3565
8,9,0,28.05,73.03,3.24,17.56,1011.07,0,rainy,0.2754
8,10,0,28.53,71.44,3.77,25.61,1012.74,0,rainy,0.2854
8,11,0,28.83,70.44,3.89,56.77,1007.58,0,rainy,0.3013
8,12,0,28.93,70.1,2.65,28.61,1005.19,0,rainy,0.4737
8,13,0,28.83,70.44,1.07,16.48,1009.63,0,rainy,0.439
8,14,0,28.53,71.44,4.25,53.86,1010.46,0,rainy,0.2825
8,15,0,28.05,73.03,1.16,21.58,1012.92,0,rainy,0.3125
8,16,0,27.43,75.1,4.06,37.9,1012.04,0,rainy,0.3149
8,17,0,26.71,77.51,2.41,36.64,1010.43,0,rainy,0.5364
8,18,0,25.93,80.1,4.16,68.92,1014.04,0,rainy,0.54
8,19,0,25.15,82.69,3.39,36.51,1010.01,0,rainy,0.5166
8,20,0,24.43,85.1,4.73,64.19,1006.64,0,rainy,0.6982
8,21,0,23.81,87.17,4.03,37.2,1005.93,0,rainy,0.7006
8,22,0,23.33,88.76,3.52,62.95,1013.75,0,rainy,0.6601
8,23,0,23.03,89.76,1.25,15.6,1008.24,0,rainy,0.6171
8,0,0,24.49,95.7,2.91,39.55,1005.31,0,rainy,0.66
8,1,0,24.59,95.36,1.54,58.92,1005.48,0,rainy,0.7058
8,2,0,24.89,94.36,2.51,68.67,1007.6,0,rainy,0.6667
8,3,0,25.37,92.78,5.59,76.95,1007.73,1,rainy,0.5037
8,4,0,25.99,90.7,6.99,74.93,1009.98,1,rainy,0.5354
8,5,0,26.72,88.29,5.86,67.73,1010.36,1,rainy,0.5646
8,6,0,27.49,85.7,3.77,55.31,1005.43,0,rainy,0.3629
8,7,0,28.27,83.12,5.29,81.5,1006.5,1,rainy,0.3072
8,8,0,28.99,80.7,2.08,30.14,1005.91,0,rainy,0.3781
8,9,0,29.61,78.63,2.44,95.78,1009.16,1,rainy,0.2157
8,10,0,30.09,92.04,1.35,91.5,1006.97,1,rainy,0.2041
8,11,0,30.39,91.05,1.87,66.71,1012.97,1,rainy,0.2328
8,12,0,30.49,90.7,1.99,47.87,1010.54,0,rainy,0.4926
8,13,0,30.39,91.05,3.28,19.02,1013.52,0,rainy,0.4861
8,14,0,30.09,92.04,1.56,95.9,1008.49,1,rainy,0.2857
8,15,0,29.61,93.63,7.81,91.96,1006.81,1,rainy,0.2999
8,16,0,28.99,95.7,4.71,43.41,1006.76,0,rainy,0.3428
8,17,0,28.27,98.12,6.72,67.62,1011.03,1,rainy,0.4688
8,18,0,27.49,100.0,6.79,77.75,1008.39,1,rainy,0.4069
8,19,0,26.72,88.29,2.52,95.9,1011.37,1,rainy,0.3999
8,20,0,25.99,90.7,4.23,12.09,1009.11,0,rainy,0.7319
8,21,0,25.37,92.78,0.6,25.26,1014.48,0,rainy,0.7629
8,22,0,24.89,94.36,2.18,92.96,1008.92,1,rainy,0.5272
8,23,0,24.59,95.36,2.15,39.87,1011.62,0,rainy,0.6771
8,0,0,23.92,86.48,1.4,28.59,1013.08,0,rainy,0.6429
8,1,0,24.02,86.14,3.63,41.6,1010.09,0,rainy,0.6747
8,2,0,24.32,85.14,4.98,35.02,1006.48,0,rainy,0.6755
8,3,0,24.79,83.55,4.46,51.23,1008.36,0,rainy,0.6775
8,4,0,25.42,81.48,4.33,26.32,1008.94,0,rainy,0.6788
8,5,0,26.14,79.06,2.97,55.35,1007.69,0,rainy,0.7278
8,6,0,26.92,76.48,3.64,39.67,1005.12,0,rainy,0.3636
8,7,0,27.69,73.89,3.89,23.22,1008.03,0,rainy,0.4058
8,8,0,28.42,71.48,2.62,26.61,1011.76,0,rainy,0.3614
8,9,0,29.04,69.4,2.51,55.51,1012.07,0,rainy,0.2853
8,10,0,29.51,67.82,4.3,29.33,1010.35,0,rainy,0.3258
8,11,0,29.81,66.82,0.6,46.01,1014.72,0,rainy,0.2995
8,12,0,29.92,66.48,1.62,27.9,1009.86,0,rainy,0.5294
8,13,0,29.81,66.82,2.48,33.6,1010.35,0,rainy,0.5012
8,14,0,29.51,67.82,4.62,33.66,1013.51,0,rainy,0.3308
8,15,0,29.04,69.4,4.11,20.79,1010.8,0,rainy,0.3274
8,16,0,28.42,71.48,1.54,67.37,1009.86,0,rainy,0.3114
8,17,0,27.69,73.89,2.06,56.16,1010.31,0,rainy,0.602
8,18,0,26.92,76.48,3.24,46.55,1012.27,0,rainy,0.5591
8,19,0,26.14,79.06,3.49,37.44,1007.96,0,rainy,0.5536
8,20,0,25.42,81.48,1.06,28.78,1009.19,0,rainy,0.7684
8,21,0,24.79,83.55,4.55,10.81,1008.87,0,rainy,0.7169
8,22,0,24.32,85.14,0.68,62.15,1006.46,0,rainy,0.6726
8,23,0,24.02,86.14,0.55,60.87,1011.41,0,rainy,0.6204
8,0,1,26.08,91.95,1.46,40.0,1011.34,0,rainy,0.7092
8,1,1,26.18,91.61,4.96,47.6,1013.91,0,rainy,0.7118
8,2,1,26.48,90.61,2.92,45.59,1014.98,0,rainy,0.6856
8,3,1,26.96,89.02,1.55,64.57,1005.98,0,rainy,0.773
8,4,1,27.58,86.95,0.93,48.05,1008.73,0,rainy,0.7953
8,5,1,28.3,84.54,1.49,69.5,1008.76,0,rainy,0.7477
8,6,1,29.08,81.95,3.23,17.93,1012.28,0,rainy,0.3525
8,7,1,29.85,79.36,2.93,47.25,1006.71,0,rainy,0.3953
8,8,1,30.58,76.95,2.46,34.34,1014.83,0,rainy,0.4185
8,9,1,31.2,74.88,3.81,63.33,1014.03,0,rainy,0.3282
8,10,1,31.67,73.29,2.55,13.27,1012.47,0,rainy,0.5624
8,11,1,31.97,72.29,1.93,30.43,1007.61,0,rainy,0.5997
8,12,1,32.08,71.95,2.82,30.59,1013.55,0,rainy,0.8264
8,13,1,31.97,72.29,2.37,63.02,1008.46,0,rainy,0.8194
8,14,1,31.67,73.29,4.69,13.46,1005.66,0,rainy,0.626
8,15,1,31.2,74.88,2.39,66.93,1013.17,0,rainy,0.6568
8,16,1,30.58,76.95,1.85,26.96,1010.96,0,rainy,0.6139
8,17,1,29.85,79.36,4.04,66.18,1012.96,0,rainy,0.6485
8,18,1,29.08,81.95,2.24,36.16,1006.92,0,rainy,0.609
8,19,1,28.3,84.54,4.95,24.71,1005.67,0,rainy,0.6264
8,20,1,27.58,86.95,2.1,60.61,1009.19,0,rainy,0.8214
8,21,1,26.96,89.02,3.9,51.94,1012.58,0,rainy,0.7876
8,22,1,26.48,90.61,1.41,13.63,1009.91,0,rainy,0.7493
8,23,1,26.18,91.61,0.57,56.89,1011.6,0,rainy,0.6846
8,0,1,27.51,91.47,1.53,50.71,1010.12,0,rainy,0.7658
8,1,1,27.61,91.13,5.15,85.11,1005.27,1,rainy,0.5942
8,2,1,27.91,90.13,1.95,66.27,1007.59,1,rainy,0.5413
8,3,1,28.39,88.54,4.44,46.73,1010.27,0,rainy,0.7798
8,4,1,29.01,86.47,6.75,78.53,1006.94,1,rainy,0.6069
8,5,1,29.73,84.06,1.95,72.25,1007.51,1,rainy,0.6178
8,6,1,30.51,81.47,3.35,33.16,1010.36,0,rainy,0.376
8,7,1,31.29,78.88,2.44,11.42,1010.73,0,rainy,0.4268
8,8,1,32.01,76.47,2.54,70.26,1005.71,1,rainy,0.3127
8,9,1,32.63,74.4,4.77,48.91,1013.58,0,rainy,0.2893
8,10,1,33.11,87.81,1.54,67.1,1011.17,0,rainy,0.6239
8,11,1,33.41,86.81,2.48,16.02,1014.77,0,rainy,0.6423
8,12,1,33.51,86.47,1.21,89.58,1011.95,1,rainy,0.6381
8,13,1,33.41,86.81,7.24,61.12,1012.23,1,rainy,0.6517
8,14,1,33.11,87.81,6.63,62.18,1013.1,1,rainy,0.4986
8,15,1,32.63,89.4,4.8,41.52,1009.81,0,rainy,0.6492
8,16,1,32.01,91.47,4.74,40.59,1008.99,0,rainy,0.6338
8,17,1,31.29,93.88,2.09,39.88,1010.44,0,rainy,0.661
8,18,1,30.51,96.47,2.96,60.21,1011.05,1,rainy,0.5142
8,19,1,29.73,84.06,3.83,34.73,1005.75,0,rainy,0.6539
8,20,1,29.01,86.47,4.14,64.99,1007.11,1,rainy,0.6667
8,21,1,28.39,88.54,3.89,82.29,1006.69,1,rainy,0.6048
8,22,1,27.91,90.13,1.4,69.45,1011.19,1,rainy,0.6066
8,23,1,27.61,91.13,2.56,92.65,1006.19,1,rainy,0.5987
8,0,0,29.13,93.08,2.43,13.41,1007.39,0,rainy,0.8305
8,1,0,29.23,92.74,2.77,63.81,1006.04,1,rainy,0.6249
8,2,0,29.53,91.75,7.82,81.53,1008.99,1,rainy,0.6141
8,3,0,30.01,90.16,6.34,67.7,1005.61,1,rainy,0.628
8,4,0,30.63,88.08,2.95,41.36,1008.58,0,rainy,0.8655
8,5,0,31.35,85.67,7.48,70.61,1007.91,1,rainy,0.7106
8,6,0,32.13,83.08,0.89,31.02,1006.86,0,rainy,0.4459
8,7,0,32.9,80.5,3.69,56.92,1006.92,0,rainy,0.4275
8,8,0,33.63,78.08,3.35,54.57,1011.0,0,rainy,0.4396
8,9,0,34.25,76.01,4.27,24.54,1009.81,0,rainy,0.3697
8,10,0,34.72,89.42,4.53,57.64,1012.32,0,rainy,0.3579
8,11,0,35.02,88.43,4.65,46.57,1007.49,0,rainy,0.3591
8,12,0,35.13,88.08,6.26,80.53,1009.47,1,rainy,0.4369
8,13,0,35.02,88.43,1.31,59.34,1011.95,0,rainy,0.6428
8,14,0,34.72,89.42,1.95,36.83,1005.14,0,rainy,0.4039
8,15,0,34.25,91.01,4.49,73.44,1012.02,1,rainy,0.3283
8,16,0,33.63,93.08,3.48,33.55,1012.21,0,rainy,0.3894
8,17,0,32.9,95.5,3.42,50.63,1005.59,0,rainy,0.7197
8,18,0,32.13,98.08,4.32,43.96,1014.75,0,rainy,0.7204
8,19,0,31.35,85.67,1.78,90.85,1009.11,1,rainy,0.4837
8,20,0,30.63,88.08,0.53,51.72,1009.03,0,rainy,0.9246
8,21,0,30.01,90.16,1.51,49.32,1008.55,0,rainy,0.8948
8,22,0,29.53,91.75,3.03,23.44,1009.0,0,rainy,0.893
8,23,0,29.23,92.74,4.84,86.42,1007.78,1,rainy,0.6251
8,0,0,26.24,84.34,0.93,14.14,1008.42,0,rainy,0.7208
8,1,0,26.34,84.0,7.67,88.87,1012.54,1,rainy,0.5236
8,2,0,26.64,83.0,3.74,97.42,1009.74,1,rainy,0.519
8,3,0,27.12,81.41,3.1,29.93,1007.4,0,rainy,0.7403
8,4,0,27.74,79.34,1.83,56.45,1011.82,0,rainy,0.784
8,5,0,28.46,76.93,0.87,44.47,1011.7,0,rainy,0.8331
8,6,0,29.24,74.34,4.37,36.31,1005.23,0,rainy,0.3773
8,7,0,30.02,71.76,7.92,71.03,1007.7,1,rainy,0.2933
8,8,0,30.74,69.34,3.21,17.1,1014.84,0,rainy,0.4275
8,9,0,31.36,67.27,1.89,45.31,1011.74,0,rainy,0.3069
8,10,0,31.84,80.68,2.54,20.28,1008.19,0,rainy,0.3363
8,11,0,32.14,79.68,3.22,30.34,1007.19,0,rainy,0.3171
8,12,0,32.24,79.34,3.86,80.81,1007.95,1,rainy,0.4092
8,13,0,32.14,79.68,1.56,61.08,1011.0,0,rainy,0.5293
8,14,0,31.84,80.68,4.69,34.52,1014.03,0,rainy,0.3623
8,15,0,31.36,82.27,7.36,67.84,1014.31,1,rainy,0.2605
8,16,0,30.74,84.34,4.95,83.74,1008.91,1,rainy,0.2804
8,17,0,30.02,86.76,1.23,64.82,1008.64,1,rainy,0.4908
8,18,0,29.24,89.34,4.52,77.23,1012.58,1,rainy,0.4405
8,19,0,28.46,76.93,1.55,60.99,1008.15,0,rainy,0.5895
8,20,0,27.74,79.34,1.97,14.76,1009.48,0,rainy,0.8091
8,21,0,27.12,81.41,4.28,55.27,1014.79,0,rainy,0.787
8,22,0,26.64,83.0,6.3,68.67,1010.41,1,rainy,0.563
8,23,0,26.34,84.0,2.24,77.17,1014.64,1,rainy,0.5317
8,0,0,25.41,98.82,1.46,50.29,1008.39,0,rainy,0.739
8,1,0,25.51,98.48,2.63,42.57,1009.43,0,rainy,0.7016
8,2,0,25.81,97.48,2.45,39.9,1010.41,0,rainy,0.7133
8,3,0,26.29,95.89,3.19,53.36,1011.43,0,rainy,0.7406
8,4,0,26.91,93.82,0.62,44.7,1015.0,0,rainy,0.743
8,5,0,27.63,91.41,0.94,16.31,1012.94,0,rainy,0.7612
8,6,0,28.41,88.82,4.11,35.56,1007.73,0,rainy,0.3573
8,7,0,29.18,86.23,4.17,46.97,1009.52,0,rainy,0.3701
8,8,0,29.91,83.82,4.88,32.75,1006.17,0,rainy,0.3471
8,9,0,30.53,81.75,1.71,15.89,1005.28,0,rainy,0.2988
8,10,0,31.01,80.16,3.24,62.62,1013.15,0,rainy,0.3614
8,11,0,31.31,79.16,4.59,52.05,1005.92,0,rainy,0.3263
8,12,0,31.41,78.82,3.69,29.86,1014.58,0,rainy,0.5235
8,13,0,31.31,79.16,2.45,66.76,1006.95,0,rainy,0.5223
8,14,0,31.01,80.16,0.97,66.03,1012.3,0,rainy,0.3493
8,15,0,30.53,81.75,1.17,30.32,1011.04,0,rainy,0.3619
8,16,0,29.91,83.82,0.52,38.63,1014.76,0,rainy,0.3232
8,17,0,29.18,86.23,1.21,23.35,1014.99,0,rainy,0.6129
8,18,0,28.41,88.82,2.32,27.71,1013.71,0,rainy,0.5821
8,19,0,27.63,91.41,3.87,63.9,1007.28,0,rainy,0.617
8,20,0,26.91,93.82,4.65,48.62,1009.96,0,rainy,0.7759
8,21,0,26.29,95.89,3.18,24.67,1007.76,0,rainy,0.7724
8,22,0,25.81,97.48,2.32,67.45,1009.57,0,rainy,0.7537
8,23,0,25.51,98.48,0.84,32.93,1010.96,0,rainy,0.735
8,0,0,26.4,96.93,7.59,92.65,1008.88,1,rainy,0.5333
8,1,0,26.5,96.59,0.88,60.19,1010.3,0,rainy,0.7624
8,2,0,26.8,95.59,5.51,73.59,1005.27,1,rainy,0.524
8,3,0,27.27,94.0,3.81,18.49,1011.46,0,rainy,0.7711
8,4,0,27.9,91.93,1.77,64.67,1005.27,0,rainy,0.8004
8,5,0,28.62,89.52,5.09,64.91,1014.12,1,rainy,0.6354
8,6,0,29.4,86.93,2.23,19.09,1005.43,0,rainy,0.4229
8,7,0,30.17,84.34,0.93,39.94,1008.81,0,rainy,0.3988
8,8,0,30.9,81.93,1.94,23.78,1012.47,0,rainy,0.4224
8,9,0,31.52,79.86,4.27,80.58,1014.28,1,rainy,0.2432
8,10,0,31.99,93.27,1.1,59.89,1012.92,0,rainy,0.3162
